Independent Variable - Plot	Dependent Variable - Plot
1178	2.69E+09
1179	2.70E+09
1180	2.70E+09
1181	2.70E+09
1182	2.70E+09
1183	2.71E+09
1184	2.71E+09
1185	2.71E+09
1186	2.71E+09
1187	2.72E+09
1188	2.72E+09
1189	2.72E+09
1190	2.72E+09
1191	2.72E+09
1192	2.73E+09
1193	2.73E+09
1194	2.73E+09
1195	2.73E+09
1196	2.74E+09
1197	2.74E+09
1198	2.74E+09
1199	2.74E+09
1200	2.75E+09
1201	2.75E+09
1202	2.75E+09
1203	2.75E+09
1204	2.75E+09
1205	2.76E+09
1206	2.76E+09
1207	2.76E+09
1208	2.76E+09
1209	2.77E+09
1210	2.77E+09
1211	2.77E+09
1212	2.77E+09
1213	2.77E+09
1214	2.78E+09
1215	2.78E+09
1216	2.78E+09
1217	2.78E+09
1218	2.79E+09
1219	2.79E+09
1220	2.79E+09
1221	2.79E+09
1222	2.80E+09
1223	2.80E+09
1224	2.80E+09
1225	2.80E+09
1226	2.80E+09
1227	2.81E+09
1228	2.81E+09
1229	2.81E+09
1230	2.81E+09
1231	2.82E+09
1232	2.82E+09
1233	2.82E+09
1234	2.82E+09
1235	2.83E+09
1236	2.83E+09
1237	2.83E+09
1238	2.83E+09
1239	2.83E+09
1240	2.84E+09
1241	2.84E+09
1242	2.84E+09
1243	2.84E+09
1244	2.85E+09
1245	2.85E+09
1246	2.85E+09
1247	2.85E+09
1248	2.85E+09
1249	2.86E+09
1250	2.86E+09
1251	2.86E+09
1252	2.86E+09
1253	2.87E+09
1254	2.87E+09
1255	2.87E+09
1256	2.87E+09
1257	2.88E+09
1258	2.88E+09
1259	2.88E+09
1260	2.88E+09
1261	2.88E+09
1262	2.89E+09
1263	2.89E+09
1264	2.89E+09
1265	2.89E+09
1266	2.90E+09
1267	2.90E+09
1268	2.90E+09
1269	2.90E+09
1270	2.91E+09
1271	2.91E+09
1272	2.91E+09
1273	2.91E+09
1274	2.91E+09
1275	2.92E+09
1276	2.92E+09
1277	2.92E+09
1278	2.92E+09
1279	2.93E+09
1280	2.93E+09
1281	2.93E+09
1282	2.93E+09
1283	2.93E+09
1284	2.94E+09
1285	2.94E+09
1286	2.94E+09
1287	2.94E+09
1288	2.95E+09
1289	2.95E+09
1290	2.95E+09
1291	2.95E+09
1292	2.96E+09
1293	2.96E+09
1294	2.96E+09
1295	2.96E+09
1296	2.96E+09
1297	2.97E+09
1298	2.97E+09
1299	2.97E+09
1300	2.97E+09
1301	2.98E+09
1302	2.98E+09
1303	2.98E+09
1304	2.98E+09
1305	2.99E+09
1306	2.99E+09
1307	2.99E+09
1308	2.99E+09
1309	2.99E+09
1310	3.00E+09
1311	3.00E+09
1312	3.00E+09
1313	3.00E+09
1314	3.01E+09
1315	3.01E+09
1316	3.01E+09
1317	3.01E+09
1318	3.02E+09
1319	3.02E+09
1320	3.02E+09
1321	3.02E+09
1322	3.02E+09
1323	3.03E+09
1324	3.03E+09
1325	3.03E+09
1326	3.03E+09
1327	3.04E+09
1328	3.04E+09
1329	3.04E+09
1330	3.04E+09
1331	3.04E+09
1332	3.05E+09
1333	3.05E+09
1334	3.05E+09
1335	3.05E+09
1336	3.06E+09
1337	3.06E+09
1338	3.06E+09
1339	3.06E+09
1340	3.07E+09
1341	3.07E+09
1342	3.07E+09
1343	3.07E+09
1344	3.07E+09
1345	3.08E+09
1346	3.08E+09
1347	3.08E+09
1348	3.08E+09
1349	3.09E+09
1350	3.09E+09
1351	3.09E+09
1352	3.09E+09
1353	3.10E+09
1354	3.10E+09
1355	3.10E+09
1356	3.10E+09
1357	3.10E+09
1358	3.11E+09
1359	3.11E+09
1360	3.11E+09
1361	3.11E+09
1362	3.12E+09
1363	3.12E+09
1364	3.12E+09
1365	3.12E+09
1366	3.12E+09
1367	3.13E+09
1368	3.13E+09
1369	3.13E+09
1370	3.13E+09
1371	3.14E+09
1372	3.14E+09
1373	3.14E+09
1374	3.14E+09
1375	3.15E+09
1376	3.15E+09
1377	3.15E+09
1378	3.15E+09
1379	3.15E+09
1380	3.16E+09
1381	3.16E+09
1382	3.16E+09
1383	3.16E+09
1384	3.17E+09
1385	3.17E+09
1386	3.17E+09
1387	3.17E+09
1388	3.18E+09
1389	3.18E+09
1390	3.18E+09
1391	3.18E+09
1392	3.18E+09
1393	3.19E+09
1394	3.19E+09
1395	3.19E+09
1396	3.19E+09
1397	3.20E+09
1398	3.20E+09
1399	3.20E+09
1400	3.20E+09
1401	3.20E+09
1402	3.21E+09
1403	3.21E+09
1404	3.21E+09
1405	3.21E+09
1406	3.22E+09
1407	3.22E+09
1408	3.22E+09
1409	3.22E+09
1410	3.23E+09
1411	3.23E+09
1412	3.23E+09
1413	3.23E+09
1414	3.23E+09
1415	3.24E+09
1416	3.24E+09
1417	3.24E+09
1418	3.24E+09
1419	3.25E+09
1420	3.25E+09
1421	3.25E+09
1422	3.25E+09
1423	3.26E+09
1424	3.26E+09
1425	3.26E+09
1426	3.26E+09
1427	3.26E+09
1428	3.27E+09
1429	3.27E+09
1430	3.27E+09
1431	3.27E+09
1432	3.28E+09
1433	3.28E+09
1434	3.28E+09
1435	3.28E+09
1436	3.28E+09
1437	3.29E+09
1438	3.29E+09
1439	3.29E+09
1440	3.29E+09
1441	3.30E+09
1442	3.30E+09
1443	3.30E+09
1444	3.30E+09
1445	3.31E+09
1446	3.31E+09
1447	3.31E+09
1448	3.31E+09
1449	3.31E+09
1450	3.32E+09
1451	3.32E+09
1452	3.32E+09
1453	3.32E+09
1454	3.33E+09
1455	3.33E+09
1456	3.33E+09
1457	3.33E+09
1458	3.34E+09
1459	3.34E+09
1460	3.34E+09
1461	3.34E+09
1462	3.34E+09
1463	3.35E+09
1464	3.35E+09
1465	3.35E+09
1466	3.35E+09
1467	3.36E+09
1468	3.36E+09
1469	3.36E+09
1470	3.36E+09
1471	3.37E+09
1472	3.37E+09
1473	3.37E+09
1474	3.37E+09
1475	3.37E+09
1476	3.38E+09
1477	3.38E+09
1478	3.38E+09
1479	3.38E+09
1480	3.39E+09
1481	3.39E+09
1482	3.39E+09
1483	3.39E+09
